angle,Lng,Lat,Fid
143.7625423,9.160288824,45.460667799999996,16854
240.60191899999998,9.1627285,45.4615687,16855
326.7775265,9.160229109,45.46130133,16856
189.3836772,9.17769406,45.44998673,16857
189.3919862,9.17784074,45.45060847,16858
217.1281693,9.1776598,45.4542931,16859
189.4008826,9.177547479,45.44936498,16860
240.380382,9.1631681,45.4617422,16861
322.2336849,9.1398076,45.502462799999996,16862
189.3991247,9.177987400000001,45.451230200000005,16863
116.17364189999999,9.1630486,45.4592146,16864
321.4887807,9.140695826,45.50170252,16865
321.3748185,9.143812955,45.49896872,16866
321.37564629999997,9.1443737,45.4984768,16867
321.36911339999995,9.142433655,45.5001785,16868
321.1939476,9.142994400000001,45.499686600000004,16869
321.37053860000003,9.141312035,45.50116223,16870
321.3888926,9.141872851,45.50067037,16871
358.8886707,9.211379492,45.46149127,16872
143.7625423,9.159757800000001,45.461176,16873
327.7287235,9.159686179,45.46187971,16874
320.1925617,9.140089674,45.50221772,16875
321.3832466,9.140661900000001,45.501732399999995,16876
324.6388888,9.140042300000001,45.5022576,16877
139.7414111,9.123467800000002,45.473424200000004,16878
247.6949202,9.146796447,45.46045556,16879
245.4353566,9.147626746,45.46069599,16880
137.0073135,9.1237375,45.4732117,16881
321.6335127,9.143236236,45.49947469,16882
319.27484469999996,9.1437969,45.4989828,16883
137.0125764,9.1271,45.47321470000001,16884
101.78564940000001,9.123416043999999,45.47343177,16885
137.09258830000002,9.128323265,45.47229195,16886
137.09258830000002,9.127711677999999,45.47275336,16887
139.1932514,9.134822199999999,45.470415,16888
317.0052708,9.13431777,45.47094477,16889
138.2688977,9.1339288,45.4710769,16890
138.4515685,9.135416549,45.46994264,16891
317.1791035,9.1319204,45.4696636,16892
137.07035630000001,9.131629177999999,45.46976719,16893
317.09665970000003,9.1349302,45.4704839,16894
317.1655659,9.131309731,45.47012562,16895
317.7505105,9.132840702000001,45.47208485,16896
317.7505105,9.133444693,45.47161854,16897
246.3489273,9.1484565,45.4609373,16898
304.10520539999993,9.136601800000001,45.4692202,16899
136.5091421,9.134543751,45.47061774,16900
316.7974141,9.135980607,45.46967439,16901
189.4742319,9.1774381,45.4488989,16902
333.5415088,9.2051815,45.470786,16903
189.50328280000002,9.175357615,45.44117973,16904
189.1734372,9.1755022,45.4418018,16905
235.22917149999998,9.165830300000001,45.446873,16906
56.0131075,9.159666,45.4462445,16907
188.9951352,9.176804087999999,45.44619934,16908
188.9951352,9.17694454,45.44682183,16909
188.9951352,9.176663635,45.44557685,16910
189.6335099,9.177139038,45.44765605,16911
189.6335099,9.177289367,45.44827739,16912
192.75185109999998,9.177091699999998,45.4474434,16913
188.7232433,9.1771076,45.4475161,16914
182.1402861,9.173685495,45.43946027,16915
182.1402861,9.173719043,45.44009014,16916
184.4097252,9.1593435,45.443754299999995,16917
265.3945084,9.173466000000001,45.437795200000004,16918
42.32900146,9.2467156,45.5046161,16919
42.14693132,9.2470285,45.5048469,16920
182.1488003,9.1737526,45.44072,16921
182.367978,9.173833584,45.44221496,16922
182.367978,9.1738707,45.4428447,16923
92.29400269,9.174710394,45.44182434,16924
92.30717989,9.1738128,45.441849600000005,16925
338.3328998,9.15901183,45.44434003,16926
338.3328998,9.158348491,45.44551148,16927
338.3328998,9.15868016,45.44492576,16928
42.24838276,9.2436199,45.502233000000004,16929
311.8207774,9.240022853,45.50366226,16930
42.05349165,9.244756271,45.50310776,16931
44.13628136,9.2441507,45.5026428,16932
129.343629,9.2664699,45.470619299999996,16933
39.75785298,9.248697824,45.43336526,16934
311.8736715,9.240693400000001,45.503243299999994,16935
138.5109945,9.266994866000001,45.47011961,16936
42.74748994,9.242803029,45.50160518,16937
42.7448361,9.242193318,45.50114279,16938
42.26210745,9.248564838,45.50603163,16939
42.26210745,9.247960699999998,45.5055657,16940
42.14449796,9.245597,45.503759499999994,16941
42.22979201,9.245358203,45.50357512,16942
42.7448361,9.2415836,45.5006804,16943
42.45945509,9.246203544,45.5042239,16944
155.7646678,9.165007000000001,45.4392813,16945
316.33117289999996,9.163660074,45.44034754,16946
181.84485159999997,9.165151867999999,45.43803979,16947
180.95191830000002,9.165171066000001,45.43866995,16948
174.8392808,9.164795100000001,45.437681700000006,16949
180.4705981,9.1647977,45.437905900000004,16950
316.33117289999996,9.164280351,45.43989161,16951
219.49235840000003,9.246217807999999,45.43127993,16952
219.92136209999998,9.2467936,45.4317638,16953
39.90495119,9.248124835,45.43287978,16954
180.7783866,9.164810757,45.43858023,16955
146.69044780000002,9.164652,45.4391874,16956
273.6645145,9.201596400000001,45.4470318,16957
180.7783866,9.164798552999999,45.43794997,16958
76.97922386,9.159054199999998,45.4284669,16959
107.47635190000001,9.1594923,45.4282475,16960
10.90757461,9.1592233,45.428560499999996,16961
74.67795862,9.088970575,45.46581925,16962
87.75078631,9.088107699999998,45.465742999999996,16963
152.5311881,9.0901146,45.466964000000004,16964
152.8055135,9.0903727,45.4666158,16965
71.69641472,9.0829889,45.4749686,16966
289.2169312,9.0832743,45.4750348,16967
156.9290121,9.090765800000002,45.4772041,16968
321.7272466,9.1446929,45.498196899999996,16969
196.0917406,9.158838099999999,45.4286732,16970
66.87034484,9.1609416,45.4578602,16971
32.40358802,9.202476667,45.48567059,16972
34.80223291,9.201958300000001,45.4851564,16973
311.23820010000003,9.161065289,45.46059454,16974
311.23820010000003,9.1617408,45.4601792,16975
245.4056331,9.161665459,45.45808974,16976
244.47356519999997,9.1624804,45.458354799999995,16977
260.3850803,9.090073599,45.46748419,16978
260.4290904,9.090959300000002,45.467589399999994,16979
74.00103664,9.090978131,45.46713762,16980
87.13234103,9.0877302,45.4681556,16981
155.74213989999998,9.0898035,45.4674521,16982
77.85102831,9.087530734,45.46812565,16983
77.06017018,9.0866776,45.467933,16984
155.78037890000002,9.160633599999999,45.4583357,16985
155.08968380000002,9.161319933,45.45728870000001,16986
335.3897442,9.160421025,45.45888334,16987
333.679333,9.1607979,45.4583114,16988
334.9855246,9.161291699999998,45.457747499999996,16989
335.869223,9.160097228,45.46007845,16990
338.03879689999997,9.1611709,45.4579292,16991
122.45912679999999,9.162292776000001,45.45951893,16992
130.6722513,9.160971574,45.46017234,16993
125.6714041,9.161290699999999,45.45998,16994
302.2277398,9.162614999999999,45.4597666,16995
122.45912679999999,9.161534800000002,45.4598571,16996
306.1446557,9.1620129,45.4600398,16997
355.7085832,9.156566900000001,45.455468599999996,16998
16.11778049,9.155193084,45.45581607,16999
355.7085832,9.15649968,45.45609697,17000
56.59735446,9.1545868,45.4543746,17001
65.74050703,9.1562505,45.4549223,17002
16.11778049,9.154943699999999,45.4552107,17003
66.82376845,9.155387682999999,45.45465716,17004
244.13646119999999,9.158161300000002,45.456961299999996,17005
335.1180393,9.156492,45.4582362,17006
245.3247247,9.157346524,45.45669599,17007
185.51615890000002,9.1557857,45.4581602,17008
278.8777709,9.1562314,45.4583898,17009
114.0355987,9.156002800000001,45.45790220000001,17010
57.49700550000001,9.15633,45.4579119,17011
209.127666,9.209584699999999,45.4497223,17012
120.4860259,9.215282466,45.45224703,17013
119.9840696,9.208883888999999,45.44999445,17014
119.9840696,9.2081058,45.450309399999995,17015
299.59704,9.214272518,45.45802935,17016
299.59704,9.215053621000001,45.45771814,17017
299.7422573,9.213491522,45.45834069,17018
300.16459649999996,9.21667523,45.45181736,17019
300.16459649999996,9.2174519,45.451500700000004,17020
121.0269787,9.216957192,45.451578999999995,17021
299.21394080000005,9.218325047,45.45114788,17022
299.21394080000005,9.2191091,45.450840299999996,17023
119.55793020000002,9.218568506,45.45092103,17024
119.55793020000002,9.2177871,45.451231899999996,17025
21.99448929,9.2136428,45.515709,17026
21.70788698,9.213379845,45.51524598,17027
247.05824750000002,9.1352456,45.4519838,17028
21.23029469,9.213971394,45.51629482,17029
21.11195467,9.214165300000001,45.5166445,17030
6.779097963,9.217324445,45.52250739,17031
21.75415398,9.213047438,45.5146612,17032
21.20629067,9.2127154,45.5140763,17033
119.4929425,9.2192629,45.4506473,17034
246.07767830000003,9.117950088999999,45.44636627,17035
299.62491489999996,9.2158347,45.457406899999995,17036
119.4929425,9.220044807999999,45.45033705,17037
246.07767830000003,9.118771235,45.44662183,17038
246.07767830000003,9.119592382,45.44687739,17039
288.6089981,9.19570185,45.5063201,17040
288.6089981,9.196553199999999,45.5061192,17041
292.2334299,9.211266297,45.52201749,17042
349.70568639999993,9.0911277,45.4669158,17043
350.2383231,9.09080699,45.46821028,17044
22.01256035,9.215115909,45.51833226,17045
21.56537238,9.214781435,45.51774808,17046
22.28294491,9.217003895,45.52192108,17047
21.47375593,9.2166739,45.5213357,17048
112.3578942,9.215386800000001,45.5188022,17049
291.3185522,9.210431298,45.52224955,17050
21.80412835,9.214450900000001,45.517162799999994,17051
112.3211502,9.216217604,45.5185628,17052
62.91996278,9.0931653,45.4640026,17053
213.7446438,9.0939661,45.4644894,17054
155.1711821,9.091094199999999,45.4656195,17055
134.3742907,9.1751799,45.455988299999994,17056
18.68238112,9.19615035,45.50957156,17057
54.28190802,9.0936773,45.4641862,17058
138.2216696,9.17581764,45.45554456,17059
350.2486229,9.0910657,45.4671552,17060
65.60596724,9.09235922,45.4666336,17061
350.681314,9.091127998,45.46691453,17062
153.4848955,9.0906067,45.4662964,17063
155.1711821,9.09147141,45.46504771,17064
65.60596724,9.091541099999999,45.4663734,17065
65.28412826,9.0926227,45.4667174,17066
21.62655651,9.211146099999999,45.511308500000005,17067
21.65996599,9.211865466,45.51257805,17068
21.56645962,9.2119321,45.5126956,17069
21.6574248,9.211477567000001,45.51189359,17070
266.1385359,9.24644413,45.44886489,17071
266.05839419999995,9.2473404,45.448907399999996,17072
21.65996599,9.211533900000001,45.511993,17073
40.97326078,9.2406453,45.4377709,17074
359.6643522,9.234319548,45.48006233,17075
220.8427852,9.2405884,45.4378273,17076
40.97326078,9.241234331,45.43824681,17077
22.41644638,9.2122901,45.5133268,17078
21.69114642,9.212263867999999,45.51328059,17079
359.2815665,9.2343286,45.4794325,17080
21.7612766,9.212614899,45.51389972,17081
129.89084309999998,9.2274106,45.4412005,17082
132.19844080000001,9.2269559,45.441485,17083
127.6343189,9.2279406,45.4408763,17084
131.90419409999998,9.227630900000001,45.4410713,17085
129.4525702,9.223213000000001,45.4425039,17086
165.417002,9.23071398,45.44084441,17087
311.93564580000003,9.224687699999999,45.4416365,17088
128.3949142,9.223908001,45.44210458,17089
180.3202259,9.241527906,45.45535636,17090
180.32295480000002,9.241532937,45.45598648,17091
219.35168,9.240974609,45.44429768,17092
194.5557685,9.2413974,45.444844700000004,17093
181.4331976,9.245543927,45.44245992,17094
66.00423862,9.232687768,45.44707684,17095
97.79385853,9.2318244,45.44692070000001,17096
112.21445600000001,9.23094597,45.44716604,17097
155.05989619999997,9.2302492,45.4475441,17098
102.6232438,9.203940800000002,45.502385,17099
102.6234764,9.203853501000001,45.5023987,17100
102.61747390000001,9.205631621,45.50211967,17101
102.61747390000001,9.204755,45.5022572,17102
130.7678787,9.225212599999999,45.442532,17103
131.0412036,9.2259516,45.442085,17104
165.417002,9.2304878,45.4414544,17105
130.731432,9.225892953999999,45.44212043,17106
107.354831,9.231778402,45.44692931,17107
222.7361984,9.2249038,45.443101899999995,17108
177.8764065,9.2253375,45.444115999999994,17109
10.02456184,9.211299147,45.46055103,17110
221.4907708,9.22510026,45.44326278,17111
180.15902490000002,9.2253517,45.44382879999999,17112
120.9020237,9.217404400000001,45.4513903,17113
300.6866198,9.2178641,45.4513287,17114
4.431186868,9.235129875,45.44986004,17115
4.612496871,9.235060391000001,45.44923173,17116
102.6234764,9.2029769,45.502536299999996,17117
4.431186868,9.235199281,45.45048835,17118
44.99732863,9.233882236,45.44761914,17119
58.94746989,9.233170699999999,45.4472402,17120
24.87948848,9.234965942999999,45.44860766,17121
33.353588,9.234518852999999,45.44806296,17122
0.9605080570000001,9.136013,45.4546731,17123
188.50325800000002,9.1359884,45.4551675,17124
185.4713057,9.1359045,45.4546417,17125
90.90451926,9.230104699999998,45.52093060000001,17126
285.5991357,9.159110499999999,45.4287468,17127
4.005301349,9.135867733,45.45378327,17128
300.366171,9.122497577,45.50907225,17129
325.7221926,9.1232368,45.5087271,17130
135.8885284,9.2152827,45.4902341,17131
289.102522,9.121683742,45.50933154,17132
260.6576278,9.0935136,45.4758895,17133
330.44003250000003,9.116863726,45.44498096,17134
260.6241702,9.091740865,45.47568471,17135
260.6576278,9.092627199999999,45.47578724,17136
305.19322339999997,9.154916917000001,45.49982247,17137
305.19322339999997,9.155651032,45.49945958,17138
305.6860964,9.154186183,45.50018868,17139
306.1521534,9.1578554,45.498373,17140
304.97999680000004,9.156386606,45.49909815,17141
305.36024480000003,9.157119768,45.49873432,17142
15.30494419,9.16323,45.444965100000005,17143
153.3650209,9.1542891,45.431980700000004,17144
223.01209169999998,9.163631987999999,45.44536425,17145
164.9266531,9.236235699999998,45.4853706,17146
249.49538450000003,9.216076313,45.48108152,17147
156.30391719999997,9.158462599999998,45.462987,17148
155.75458590000002,9.158320128,45.46204014,17149
89.23556813,9.203331599999999,45.441457799999995,17150
156.25693230000002,9.158824217000001,45.46241025,17151
171.080105,9.2030293,45.4649925,17152
148.1021054,9.1579263,45.46260529999999,17153
171.09712150000001,9.203168582,45.46437009,17154
317.1920137,9.169147556,45.527073,17155
332.3754761,9.236368400000002,45.4848739,17156
58.32255434,9.2170536,45.4812742,17157
91.38139708,9.205127698,45.44143262,17158
91.38139708,9.204229644,45.44144782,17159
317.1920137,9.169758,45.52661129999999,17160
356.3587253,9.178390664,45.53196405,17161
352.1441206,9.178475500000001,45.531338,17162
95.62389754,9.2451784,45.4817282,17163
356.3587253,9.178333612000001,45.53259206,17164
355.029003,9.17824216,45.5333688,17165
355.029003,9.17832,45.5327419,17166
353.920282,9.178083096,45.53462235,17167
355.029003,9.178164319,45.53399569,17168
332.0581745,9.2362728,45.484829299999994,17169
331.2946022,9.236530400000001,45.4844898,17170
81.01672658,9.236356800000001,45.48424489999999,17171
95.92798528,9.24696471,45.48159344,17172
96.29421233,9.246071355,45.48165952,17173
292.8151982,9.1762864,45.4150816,17174
198.71931919999997,9.1954391,45.5088571,17175
199.3047653,9.195147500000001,45.5082486,17176
199.8547369,9.1948561,45.50767329999999,17177
18.61707587,9.1957663,45.508779499999996,17178
19.09030752,9.195469000000001,45.5081726,17179
18.65912677,9.195635800000002,45.5085103,17180
18.97409909,9.1952927,45.5078104,17181
198.0054809,9.1953076,45.5085938,17182
199.9088659,9.194970399999999,45.5078946,17183
18.13536951,9.1952569,45.5077338,17184
18.68238112,9.195862599999998,45.5089752,17185
18.60237952,9.1934689,45.5063174,17186
18.1006003,9.1951921,45.5075948,17187
18.08330722,9.1952275,45.507670700000006,17188
199.9123389,9.1948959,45.5077503,17189
199.8667346,9.1949273,45.5078112,17190
207.21321030000001,9.218140199999999,45.5232076,17191
28.49796529,9.2182237,45.5231726,17192
207.963372,9.2175736,45.5224532,17193
21.01116805,9.2219856,45.5213298,17194
199.8459398,9.2229328,45.5228296,17195
25.45970522,9.222729795,45.52247516,17196
25.45970522,9.22234363,45.52190689,17197
19.02864926,9.194993658,45.50719467,17198
19.00635703,9.1947008,45.5065995,17199
288.28445869999996,9.19323309,45.50691383,17200
288.884814,9.1940847,45.506713500000004,17201
28.53908768,9.2178966,45.5227512,17202
28.49796529,9.218652311,45.52372572,17203
208.1152508,9.218205472000001,45.52329319,17204
208.1152508,9.2186288,45.5238483,17205
182.14003369999998,9.173779256,45.44121975,17206
298.82475689999995,9.220820887,45.52332334,17207
298.82475689999995,9.2216079,45.523019899999994,17208
237.6525082,9.15441,45.4321865,17209
270.80370539999996,9.172854374,45.44072888,17210
298.37217599999997,9.218018891,45.52438167,17211
298.4715905,9.216438881,45.52498086,17212
298.4715905,9.217228548,45.52468083,17213
298.7628737,9.220085873,45.52360501,17214
26.94546699,9.218720800000002,45.5238141,17215
298.1198017,9.2188929,45.524051299999996,17216
297.67749810000004,9.219295102,45.52390356,17217
93.78070466,9.1640871,45.4588751,17218
72.58669394,9.0862707,45.4678435,17219
182.97197169999998,9.1544244,45.43375216,17220
190.43012030000003,9.1545404,45.4343764,17221
126.97467209999999,9.215035400000001,45.4903592,17222
332.67907610000003,9.2367069,45.484551,17223
124.5527733,9.2157507,45.4899967,17224
189.5427985,9.151659822000001,45.50214179,17225
211.23725240000002,9.151982767,45.50272273,17226
348.64942389999993,9.138194171,45.50898027,17227
179.58381930000002,9.154438125,45.43239893,17228
179.58381930000002,9.154431599999999,45.433029299999994,17229
226.5587313,9.1525978,45.503178399999996,17230
172.8578888,9.175341,45.4950921,17231
224.45484590000004,9.150746708,45.42984362,17232
224.49877599999996,9.1513763,45.430293299999995,17233
226.38575699999998,9.1483867,45.4324297,17234
221.5554068,9.1517161,45.4305456,17235
231.96726099999998,9.146264500000001,45.4311432,17236
242.78196129999998,9.151438406,45.43457042,17237
223.6267221,9.1521706,45.430880200000004,17238
228.3770207,9.14564172,45.430691499999995,17239
129.67925400000001,9.228168400000001,45.4407474,17240
141.226112,9.148975098,45.43077165,17241
218.8054097,9.203219881,45.48976369,17242
218.32525049999998,9.2037822,45.490254799999995,17243
231.35803140000002,9.1469295,45.43151629999999,17244
226.38575699999998,9.147736319,45.43199485,17245
141.51072209999998,9.1484132,45.4312635,17246
3.129244489,9.136154931,45.45757346,17247
3.180940148,9.136106785,45.45694425,17248
287.3666236,9.1478993,45.4431675,17249
3.091955613,9.136202882000001,45.45820267,17250
355.6535437,9.178426119,45.49926984,17251
355.6535437,9.1784942,45.498642,17252
3.3288575760000003,9.1360522,45.4563153,17253
355.496834,9.178356412000001,45.49989758,17254
225.8494219,9.1492162,45.4329969,17255
219.76190809999997,9.150067885,45.43363068,17256
253.4284864,9.1522674,45.434806099999996,17257
225.7351483,9.148572791,45.43255698,17258
88.37974479,9.131974813,45.43572193,17259
106.60174609999999,9.1310881,45.4358076,17260
218.75675139999998,9.150608431,45.43413336,17261
244.249445,9.1512951,45.434518700000005,17262
86.90220716,9.2438147,45.4840876,17263
121.96920530000001,9.180289199999999,45.528473,17264
214.3036466,9.207660574,45.49097534,17265
214.2793796,9.208166667,45.49149563,17266
9.691320415,9.1819875,45.528504,17267
0.9581152470000001,9.1360155,45.4547777,17268
355.6719595,9.178089064,45.50202857,17269
356.17006210000005,9.178156,45.501400700000005,17270
86.92589719,9.24560873,45.48415535,17271
86.92589719,9.244711707,45.48412158,17272
2.271226178,9.136024,45.45579714,17273
185.2345667,9.191373693,45.42974671,17274
270.0,9.188910776,45.4319165,17275
253.4219076,9.189793122000001,45.43200773,17276
182.26337519999998,9.191623300000002,45.432138,17277
185.9202661,9.191465711000001,45.43037381,17278
185.359284,9.191556897,45.43100096,17279
131.4161367,9.2226399,45.4428586,17280
214.667102,9.2086732,45.4920157,17281
89.18164568,9.2236919,45.434523299999995,17282
354.55869920000004,9.178566199999999,45.4981125,17283
274.88531639999997,9.188015617000001,45.43196843,17284
197.6422648,9.206242999999999,45.502171999999995,17285
140.16478759999998,9.206634800000002,45.5039116,17286
44.65129177,9.2032945,45.48537460000001,17287
168.02932009999998,9.202427900000002,45.485881400000004,17288
88.33837506,9.167851936,45.52890967,17289
88.3916423,9.166953999999999,45.5288914,17290
57.16945698,9.1665895,45.5291001,17291
352.69117239999997,9.158010406,45.50384674,17292
279.03682789999993,9.154145300000001,45.5024607,17293
352.3752697,9.158849242,45.50115974,17294
71.3628498,9.157831013,45.50131159,17295
70.97259045,9.156981300000002,45.5011073,17296
352.587145,9.158125199999999,45.5032223,17297
281.5955248,9.1573891,45.5024313,17298
222.0042421,9.157713900000001,45.5044821,17299
20.7152578,9.1696015,45.525639,17300
303.5646377,9.1505773,45.5025467,17301
33.08598683,9.148021358,45.50711285,17302
176.1951065,9.2066619,45.5033373,17303
303.5646377,9.149828767,45.5028948,17304
317.2314557,9.167227027000001,45.5285452,17305
317.2333888,9.167837017,45.52808321,17306
34.33576766,9.1645712,45.5278392,17307
221.74314219999997,9.164673599999999,45.5280645,17308
7.040507645,9.1721169,45.453089,17309
20.7152578,9.169919256,45.52622766,17310
317.94728239999995,9.168442596,45.5276184,17311
317.94728239999995,9.169044300000001,45.5271511,17312
275.6399452,9.1538156,45.5026536,17313
291.63365960000004,9.210682499999999,45.5176393,17314
295.938726,9.153016000000001,45.503265999999996,17315
9.152801366,9.1530586,45.5032023,17316
212.16927239999998,9.152898500000001,45.503252200000006,17317
352.97146610000004,9.147632702000001,45.50528687,17318
339.22177769999996,9.147840731,45.50467559,17319
12.74984321,9.147674642,45.50653614,17320
0.624415586,9.147559721,45.50591316,17321
111.5022483,9.209661795,45.51791879,17322
334.75024460000003,9.148216699999999,45.504104,17323
27.94018501,9.1481841,45.507287899999994,17324
215.2965406,9.2069239,45.4902083,17325
215.5790733,9.205379037,45.48868301,17326
216.3628995,9.2048981,45.4882117,17327
215.0941392,9.206405035,45.48969422,17328
126.48852009999999,9.2038565,45.4902136,17329
218.8054097,9.202656927,45.48927294,17330
215.5790733,9.2059017,45.489195200000005,17331
126.4876344,9.204578742,45.48983913,17332
321.79971989999996,9.1539805,45.5025201,17333
305.71164619999996,9.203747802999999,45.48836577,17334
188.11845630000002,9.1535189,45.5026033,17335
215.5532464,9.2038774,45.48757979999999,17336
264.2073011,9.204476,45.487997,17337
215.5006664,9.203355077000001,45.48706742,17338
88.14511837,9.194155078,45.44135104,17339
88.14511837,9.193257232999999,45.44133064,17340
245.34348169999998,9.1995852,45.494724600000005,17341
88.14474078,9.195052922,45.44137144,17342
332.1516943,9.114851676,45.444318100000004,17343
332.09056410000005,9.1152715,45.4437609,17344
88.14511837,9.192359388,45.44131024,17345
304.1732946,9.199898792,45.49220592,17346
305.39735310000003,9.2006316,45.4918417,17347
126.0669374,9.200932400000001,45.491691700000004,17348
125.30814369999999,9.2007338,45.4917908,17349
260.78361459999996,9.200069300000001,45.4948133,17350
209.54239219999997,9.198923291,45.49431895,17351
288.82957880000004,9.2006695,45.494744299999994,17352
149.75520930000002,9.115783155,45.4459259,17353
149.75520930000002,9.115330677000001,45.44647035,17354
329.51945960000006,9.116188900000001,45.4458148,17355
329.0483103,9.115121266000001,45.44706698,17356
329.0483103,9.115583283,45.44652649,17357
149.75520930000002,9.1148782,45.4470148,17358
149.8850003,9.1157977,45.4459084,17359
149.76998490000003,9.117061177,45.44440785,17360
149.76998490000003,9.116608900000001,45.4449524,17361
158.70586269999998,9.113609,45.4465034,17362
330.40987739999997,9.1168202,45.4450348,17363
149.09609419999998,9.116399811,45.44519747,17364
328.80113739999996,9.1150974,45.447094899999996,17365
330.40987739999997,9.116376619,45.44558285,17366
161.8028753,9.210569099999999,45.44387879999999,17367
67.27538502,9.210570406,45.44287564,17368
78.03226812,9.209854185,45.44341346,17369
67.29563813,9.210982199999998,45.4429966,17370
91.30039947,9.202687092,45.44146258,17371
67.29630281,9.2097418,45.442632200000006,17372
67.06757363,9.211809657,45.44324195,17373
342.15108460000005,9.2442445,45.4831523,17374
342.2248131,9.24444886,45.48270537,17375
329.0483103,9.116045300000001,45.445986,17376
342.1354752,9.243968961,45.48375176,17377
161.79373999999999,9.210724699999998,45.4435467,17378
342.2248131,9.2447231,45.482105600000004,17379
357.9762684,9.242410852,45.48466302,17380
40.97682612,9.2414985,45.4384602,17381
40.97238182,9.240406921,45.43757842,17382
220.81228399999998,9.239752099999999,45.43714779999999,17383
40.57085722,9.242087408,45.43893618,17384
220.8252642,9.241428599999999,45.43851,17385
220.81025580000002,9.240001235,45.43735025,17386
40.97238182,9.2398179,45.4371025,17387
220.81045069999996,9.240841463999999,45.43803294,17388
207.17136619999997,9.2007584,45.494869200000004,17389
208.32185969999998,9.2011409,45.4953667,17390
88.9487005,9.201789,45.4414742,17391
91.57929163,9.201215199999998,45.4414853,17392
178.8672385,9.210328,45.4638321,17393
237.7937654,9.239153127,45.43667926,17394
178.8493602,9.210364058,45.46257226,17395
178.8493602,9.210346019,45.46320218,17396
59.22057908,9.255863156,45.45357441,17397
58.11121607,9.255097571,45.4532448,17398
329.76220010000003,9.254639599999999,45.4535501,17399
59.22057908,9.256634938,45.45389689,17400
75.8745624,9.257613654,45.45434569,17401
75.8745624,9.2567425,45.4541919,17402
58.11121607,9.254334834,45.452911900000004,17403
58.11065713,9.2535721,45.452579,17404
224.73420090000002,9.1930773,45.4327775,17405
329.76220010000003,9.252377687000001,45.45627213,17406
190.8727373,9.191632077000001,45.43222701,17407
270.1688662,9.19236155,45.43244299,17408
329.76220010000003,9.253734835,45.45463893,17409
329.76220010000003,9.254187217,45.45409452,17410
329.76220010000003,9.25283007,45.45572774,17411
329.76220010000003,9.253282452,45.45518333,17412
46.39330932,9.253444300000002,45.452731799999995,17413
45.412994,9.254436067,45.45340937,17414
76.35749127,9.256413171,45.45413583,17415
76.35749127,9.255540199999999,45.4539872,17416
46.44665931,9.252268039,45.45194741,17417
46.44665931,9.251617,45.4515132,17418
45.412994,9.253796300000001,45.452967,17419
46.45349559,9.252919132,45.45238158,17420
329.48844269999995,9.257111772,45.45375234,17421
329.48844269999995,9.257567858,45.45320944,17422
68.11621207,9.255348867999999,45.45393329,17423
329.48844269999995,9.258936113999999,45.45158072,17424
329.48844269999995,9.258023943,45.45266654,17425
329.48844269999995,9.258480029,45.45212363,17426
48.37452104,9.223233898,45.43426805,17427
48.37452104,9.222562405,45.43384932,17428
112.15929950000002,9.247710000000001,45.448876299999995,17429
218.77422919999998,9.204015114,45.49045808,17430
218.77505440000002,9.204577739,45.49094901,17431
219.7370574,9.2039064,45.490363200000004,17432
47.36203651,9.2514963,45.4514352,17433
45.76758721,9.251224217,45.44828243,17434
46.484058399999995,9.251469157,45.45141712,17435
48.23338775,9.2508147,45.4509855,17436
136.224657,9.249011449,45.4480208,17437
136.224657,9.248389965,45.44847585,17438
49.92817501,9.250576159,45.44784603,17439
102.1050409,9.249742471,45.44767814,17440
149.4036262,9.199043546,45.49329813,17441
167.3286031,9.1987396,45.493885299999995,17442
116.81375049999998,9.19945,45.4930426,17443
57.03950861,9.2007949,45.4929619,17444
297.99434239999994,9.1994142,45.4923914,17445
298.4566211,9.1998816,45.4922141,17446
75.55057309,9.2005481,45.4929045,17447
125.57326850000001,9.2014322,45.49144329999999,17448
125.41854270000002,9.201793400000001,45.4912622,17449
125.24087309999999,9.201929400000001,45.4911944,17450
140.3212655,9.199048800000002,45.4932919,17451
319.4700518,9.2014963,45.4941802,17452
124.4269283,9.201206800000001,45.4915516,17453
15.01643149,9.214177000000001,45.5041836,17454
48.59492596,9.21463505,45.50758149,17455
335.0978639,9.214741158999999,45.50520172,17456
59.59017228,9.214395637,45.50475262,17457
64.69359824,9.212468029,45.50703249,17458
334.94615530000004,9.212733047999999,45.50647761,17459
65.23644557,9.213865522999999,45.50726811,17460
140.7489336,9.21313862,45.50731826,17461
89.16641978,9.1976069,45.4666979,17462
335.5745736,9.21368698,45.50499502,17463
166.97325,9.057735300000001,45.4988652,17464
6.355786782000001,9.1975892,45.466710799999994,17465
330.93857280000003,9.213982525,45.50634305,17466
335.0978639,9.214362906,45.50577277,17467
251.06382459999998,9.214282800000001,45.5047062,17468
330.93857280000003,9.213546171,45.50689335,17469
165.1537773,9.2115721,45.5007787,17470
31.58969649,9.135407459,45.43835175,17471
29.80883277,9.131322804,45.43491988,17472
221.5111463,9.1317558,45.4347083,17473
4.561864344,9.133546562000001,45.43730843,17474
28.2175848,9.132909712,45.43688486,17475
35.64611116,9.134655902,45.43804331,17476
78.24030587,9.133944463999999,45.43775046,17477
334.9318252,9.213658293,45.50473302,17478
334.2687338,9.2140454,45.5041649,17479
334.956996,9.213113311,45.50590723,17480
334.93783110000004,9.213277682000001,45.5053033,17481
288.4315989,9.195291904,45.41942276,17482
